DATE_TIME,PLANT_ID,IRRADIATION(W/m²),WIND_SPEED(m/s),CLOUD_COVER(%),AMBIENT_TEMPERATURE(°C),THEORETICAL_MODULE_TEMPERATURE(°C),ACTUAL_MODULE_TEMPERATURE(°C),THEORETICAL_DC_POWER(kW),THEORETICAL_AC_POWER(kW),ACTUAL_DC_POWER(kW),ACTUAL_AC_POWER(kW),DC_EFFICIENCY,AC_EFFICIENCY,INVERTOR_EFFICIENCY,DAILY_YIELD(kWh),TOTAL_YIELD(kWh),THEORETICAL_DC_PER_KWP,THEORETICAL_AC_PER_KWP,DC_RESIDUAL(kW),AC_RESIDUAL(kW)
2020-05-18 17:15:00,4136001,130.39824565517242,7.652777777777778,100.0,31.96495755172414,33.650887419914355,34.34314610344827,3215.7579589860966,3151.6056566085063,4248.758571428572,4163.998571428571,0.15954478916267603,0.1602785589668822,0.9800506433643976,128211.31595238094,565732.370467033,0.12588600348350348,0.12337465870458039,1033.0006124424758,1012.392914820065
2020-05-18 17:30:00,4136001,84.5372788333333,7.472222222222221,100.0,31.54798583333333,32.658710821289354,32.76274516666666,2093.3486970497756,2037.0289378800016,2751.1957142857145,2677.177142857143,0.10330992754746866,0.10304856910865978,0.9730958539066389,128880.61023809524,566401.6647527473,0.08194749254452048,0.07974276523311809,657.8470172359389,640.1482049771412
2020-05-18 17:45:00,4136001,56.4699078275862,7.291666666666666,100.0,31.191822,31.94601108617811,31.46601924137931,1402.4446503544457,1360.8704567671525,1740.1204761904762,1688.5361904761903,0.06534312313210999,0.0649942940014275,0.9703559113175797,129302.74428571427,566823.7988003663,0.054900945404362717,0.053273456910047076,337.6758258360305,327.6657337090378
2020-05-18 18:00:00,4136001,36.6922300333333,7.111111111111112,100.0,30.79789016666667,31.29615510465327,30.46620993333333,913.6973955212434,883.9789338589957,1150.6138095238096,1113.1895238095235,0.043206606014899056,0.04284833668230782,0.9674745032568535,129581.04166666666,567102.0961813186,0.03576815014763137,0.03460477329649621,236.91641400256617,229.21058995052783
2020-05-18 18:15:00,4136001,19.040468137931,6.979166666666666,100.0,30.541903827586207,30.803673453129168,29.61018631034482,475.0973924790826,458.7920547825843,579.0600000000001,559.1866666666667,0.021744235182908023,0.021523934648248248,0.9656800101313623,129720.83833333332,567241.8928479854,0.018598449500061953,0.017960150901647456,103.96260752091746,100.39461188408245
2020-05-18 18:30:00,4136001,6.2312298316666,6.847222222222221,100.0,30.34277076666667,30.42951441296258,29.031971233333337,155.719755868016,150.18812591217994,133.97095238095238,129.21190476190475,0.005030732387403033,0.004973560278984205,0.9644770188278197,129753.1413095238,567274.1958241758,0.006095899622940536,0.0058793550954073185,-21.74880348706361,-20.976221150275194
2020-05-18 18:45:00,4136001,0.0447738316666666,6.715277777777778,100.0,30.05953873333333,30.060169950781845,28.599336766666667,1.1205973023961686,0.0,0.0,0.0,0.0,0.0,0.0,129753.1413095238,567274.1958241758,4.3867578876342476e-05,0.0,-1.1205973023961686,0.0
2020-05-18 19:00:00,4136001,0.0,6.583333333333333,100.0,29.33382027586207,29.33382027586207,28.254738689655177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129753.1413095238,567274.1958241758,0.0,0.0,0.0,0.0
2020-05-18 19:15:00,4136001,0.0,6.4375,100.0,28.6457164,28.6457164,27.8103148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129753.1413095238,567274.1958241758,0.0,0.0,0.0,0.0
2020-05-18 19:30:00,4136001,0.0,6.291666666666666,100.0,28.33395286206897,28.33395286206897,27.492270620689656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129753.1413095238,567274.1958241758,0.0,0.0,0.0,0.0
2020-05-18 19:45:00,4136001,0.0,6.145833333333333,100.0,28.03039053333333,28.03039053333333,27.14371329999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129753.1413095238,567274.1958241758,0.0,0.0,0.0,0.0
2020-05-18 20:00:00,4136001,0.0,6.0,100.0,27.82547393333333,27.82547393333333,26.870435566666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129753.1413095238,567274.1958241758,0.0,0.0,0.0,0.0
2020-05-18 20:15:00,4136001,0.0,5.840277777777778,100.0,27.588050482758625,27.588050482758625,26.46023665517241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129753.1413095238,567274.1958241758,0.0,0.0,0.0,0.0
2020-05-18 20:30:00,4136001,0.0,5.680555555555556,100.0,27.29808046666667,27.29808046666667,26.04421686666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129753.1413095238,567274.1958241758,0.0,0.0,0.0,0.0
2020-05-18 20:45:00,4136001,0.0,5.520833333333333,100.0,27.068115,27.068115,25.48158756666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129753.1413095238,567274.1958241758,0.0,0.0,0.0,0.0
2020-05-18 21:00:00,4136001,0.0,5.361111111111112,100.0,26.90030103448276,26.90030103448276,24.896495862068964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129753.1413095238,567274.1958241758,0.0,0.0,0.0,0.0
2020-05-18 21:15:00,4136001,0.0,5.354166666666666,100.0,26.78260506666667,26.78260506666667,24.8998698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129753.1413095238,567274.1958241758,0.0,0.0,0.0,0.0
2020-05-18 21:30:00,4136001,0.0,5.347222222222222,100.0,26.301334758620687,26.301334758620687,24.567905689655177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129753.1413095238,567274.1958241758,0.0,0.0,0.0,0.0
2020-05-18 21:45:00,4136001,0.0,5.340277777777778,100.0,26.547206666666668,26.547206666666668,24.842730733333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129753.1413095238,567274.1958241758,0.0,0.0,0.0,0.0
2020-05-18 22:00:00,4136001,0.0,5.333333333333333,100.0,26.305780033333328,26.305780033333328,24.966904633333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129753.1413095238,567274.1958241758,0.0,0.0,0.0,0.0
2020-05-18 22:15:00,4136001,0.0,5.527777777777778,100.0,26.015667137931043,26.015667137931043,24.688852310344828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129753.1413095238,567274.1958241758,0.0,0.0,0.0,0.0
2020-05-18 22:30:00,4136001,0.0,5.722222222222222,100.0,26.02266536666666,26.02266536666666,24.672434466666672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129753.1413095238,567274.1958241758,0.0,0.0,0.0,0.0
2020-05-18 22:45:00,4136001,0.0,5.916666666666667,100.0,25.952140137931032,25.952140137931032,24.654015896551726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129753.1413095238,567274.1958241758,0.0,0.0,0.0,0.0
2020-05-18 23:00:00,4136001,0.0,6.111111111111111,100.0,25.955106766666667,25.955106766666667,24.724001166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129753.1413095238,567274.1958241758,0.0,0.0,0.0,0.0
2020-05-18 23:15:00,4136001,0.0,6.395833333333333,100.0,25.8418743,25.8418743,24.6029246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129753.1413095238,567274.1958241758,0.0,0.0,0.0,0.0
2020-05-18 23:30:00,4136001,0.0,6.680555555555555,100.0,25.74263996551724,25.74263996551724,24.49737855172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129753.1413095238,567274.1958241758,0.0,0.0,0.0,0.0
2020-05-18 23:45:00,4136001,0.0,6.965277777777779,100.0,25.765357533333336,25.765357533333336,24.498939866666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129753.1413095238,567274.1958241758,0.0,0.0,0.0,0.0
2020-05-19 00:00:00,4136001,0.0,7.25,100.0,25.826530862068964,25.826530862068964,24.66096231034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567274.1958241758,0.0,0.0,0.0,0.0
2020-05-19 00:15:00,4136001,0.0,7.479166666666667,100.0,25.762284399999995,25.762284399999995,24.583375966666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567274.1958241758,0.0,0.0,0.0,0.0
2020-05-19 00:30:00,4136001,0.0,7.708333333333333,100.0,25.6613575,25.6613575,24.37365103333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567274.1958241758,0.0,0.0,0.0,0.0
2020-05-19 00:45:00,4136001,0.0,7.9375,100.0,25.58436624137932,25.58436624137932,24.25030727586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567274.1958241758,0.0,0.0,0.0,0.0
2020-05-19 01:00:00,4136001,0.0,8.166666666666666,100.0,25.5382362,25.5382362,24.188482600000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567274.1958241758,0.0,0.0,0.0,0.0
2020-05-19 01:15:00,4136001,0.0,8.055555555555555,100.0,25.485765965517245,25.485765965517245,24.08965855172413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567274.1958241758,0.0,0.0,0.0,0.0
2020-05-19 01:30:00,4136001,0.0,7.944444444444445,100.0,25.3748421,25.3748421,23.869368566666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567274.1958241758,0.0,0.0,0.0,0.0
2020-05-19 01:45:00,4136001,0.0,7.833333333333333,100.0,25.354532700000004,25.354532700000004,23.893946300000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567274.1958241758,0.0,0.0,0.0,0.0
2020-05-19 02:00:00,4136001,0.0,7.722222222222222,100.0,25.325819275862067,25.325819275862067,23.844329931034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567274.1958241758,0.0,0.0,0.0,0.0
2020-05-19 02:15:00,4136001,0.0,7.722222222222222,100.0,25.22930486666666,25.22930486666666,23.758779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567274.1958241758,0.0,0.0,0.0,0.0
2020-05-19 02:30:00,4136001,0.0,7.722222222222222,100.0,25.145670034482755,25.145670034482755,23.728196793103443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567274.1958241758,0.0,0.0,0.0,0.0
2020-05-19 02:45:00,4136001,0.0,7.722222222222222,100.0,25.137797166666665,25.137797166666665,23.72291670000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567274.1958241758,0.0,0.0,0.0,0.0
2020-05-19 03:00:00,4136001,0.0,7.722222222222222,100.0,25.1428428,25.1428428,23.86679076666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567274.1958241758,0.0,0.0,0.0,0.0
2020-05-19 03:15:00,4136001,0.0,7.708333333333333,100.0,25.161872724137933,25.161872724137933,23.892513862068967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567274.1958241758,0.0,0.0,0.0,0.0
2020-05-19 03:30:00,4136001,0.0,7.694444444444445,100.0,25.132742466666667,25.132742466666667,23.860702433333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567274.1958241758,0.0,0.0,0.0,0.0
2020-05-19 03:45:00,4136001,0.0,7.680555555555555,100.0,25.07153855172413,25.07153855172413,23.784706793103453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567274.1958241758,0.0,0.0,0.0,0.0
2020-05-19 04:00:00,4136001,0.0,7.666666666666667,100.0,25.0843009,25.0843009,23.905414966666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567274.1958241758,0.0,0.0,0.0,0.0
2020-05-19 04:15:00,4136001,0.0,7.555555555555556,100.0,25.120121466666664,25.120121466666664,24.0431886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567274.1958241758,0.0,0.0,0.0,0.0
2020-05-19 04:30:00,4136001,0.0,7.444444444444445,100.0,25.108053413793098,25.108053413793098,23.9891051724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567274.1958241758,0.0,0.0,0.0,0.0
2020-05-19 04:45:00,4136001,0.0,7.333333333333333,100.0,25.09842243333333,25.09842243333333,23.912918933333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567274.1958241758,0.0,0.0,0.0,0.0
2020-05-19 05:00:00,4136001,0.0,7.222222222222222,100.0,25.01160706896552,25.01160706896552,23.79802844827586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567274.1958241758,0.0,0.0,0.0,0.0
2020-05-19 05:15:00,4136001,0.0,7.194444444444444,100.0,24.96392923333333,24.96392923333333,23.693600433333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567274.1958241758,0.0,0.0,0.0,0.0
2020-05-19 05:30:00,4136001,0.0,7.166666666666667,100.0,24.875560466666663,24.875560466666663,23.604404766666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567274.1958241758,0.0,0.0,0.0,0.0
2020-05-19 05:45:00,4136001,0.3547446068965,7.138888888888889,100.0,24.855137137931035,24.85994202221786,23.58839465517241,9.06702777728895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567274.1958241758,0.00035494334614558423,0.0,-9.06702777728895,0.0
2020-05-19 06:00:00,4136001,8.8200197566666,7.111111111111112,100.0,24.819869,24.939641131405033,23.79692286666667,225.36180188417947,217.5674368740898,182.7328571428571,176.41285714285715,0.006861786725657132,0.00679039582772648,0.9654139923229071,44.10321428571429,567318.2990384615,0.00882214922232059,0.008517026301588952,-42.62894474132236,-41.154579731232644
2020-05-19 06:15:00,4136001,35.5508631724138,6.916666666666666,100.0,24.82713465517242,25.31877983802975,24.33462103448276,906.988804180398,877.3288721557625,1082.182857142857,1046.7938095238096,0.04063696086178572,0.0402926659190395,0.9672984584948237,305.8016666666667,567579.9974908425,0.03550553157879812,0.034344445964210706,175.19405296245907,169.46493736804712
2020-05-19 06:30:00,4136001,57.889430433333295,6.722222222222223,100.0,24.917694,25.733267829717292,24.800521900000003,1474.448117081459,1430.5820155329848,1811.04,1757.16,0.06800621642947836,0.06763572749680946,0.9702491386164857,745.0916666666667,568019.2874908425,0.057719636605263615,0.056002427697513596,336.59188291854093,326.5779844670153
2020-05-19 06:45:00,4136001,83.64883633333329,6.527777777777778,100.0,25.0238301,26.224818417779375,25.53404843333334,2126.3407094932113,2067.8068426496548,2623.6680952380952,2551.4438095238093,0.09852114824845347,0.09820890426846375,0.9724720189091861,1382.952619047619,568657.1484432234,0.08323901779186578,0.08094761568407338,497.32738574488394,483.6369668741545
2020-05-19 07:00:00,4136001,102.57224534482752,6.333333333333333,100.0,25.170778517241377,26.67212871256965,26.24912437931035,2602.6827071657494,2539.3440421427485,3232.983809523809,3154.3061904761903,0.1214015133091901,0.12141398275657694,0.9756640850424774,2171.5291666666667,569445.7249908425,0.10188618935861223,0.09940669571903499,630.3011023580598,614.9621483334417
2020-05-19 07:15:00,4136001,238.7451663333333,6.826388888888888,100.0,25.621686733333338,28.951814240859694,28.534140033333337,6002.34084028456,5895.371642425124,7209.74619047619,7081.259523809524,0.27073259554241264,0.27256831448847435,0.9821787531388563,3941.844047619048,571216.0398717949,0.23497126014032335,0.23078377930808863,1207.4053501916305,1185.8878813843994
2020-05-19 07:30:00,4136001,352.9456655172413,7.319444444444445,100.0,26.388763413793104,31.090630669068418,32.45415948275862,8796.34459365161,8628.75544192857,10247.57,10052.331904761904,0.3848056714905411,0.38692935271572293,0.9809478642021381,6454.927023809524,573729.1228479854,0.344347018737585,0.3377864725750076,1451.2254063483906,1423.5764628333345
2020-05-19 07:45:00,4136001,344.6251163333333,7.8125,100.0,26.525773066666662,30.91940004780876,32.451766133333344,8595.00406055742,8435.179121759613,9801.866666666669,9619.6,0.3680691017019078,0.37027285177690605,0.9814049024675571,8859.827023809525,576134.0228479854,0.3364652206129348,0.3302086170193624,1206.862606109249,1184.4208782403875
2020-05-19 08:00:00,4136001,312.6744565517241,8.305555555555555,100.0,26.654752586206893,30.47671147328334,32.383876379310344,7812.293121685599,7666.821659509593,9588.923333333334,9410.369523809524,0.36007288383047414,0.3622192565029147,0.9813791597537218,11212.419404761904,578486.6152289377,0.30582474541732624,0.3001300316895515,1776.6302116477355,1743.5478642999315
2020-05-19 08:15:00,4136001,351.6789246666667,8.104166666666666,100.0,26.52682696666667,30.89917551565702,31.77521156666667,8771.653898203533,8605.96449307743,10127.865714285716,9936.558571428572,0.38031066554819765,0.3824730632345541,0.9811108136448434,13696.559047619048,580970.7548717948,0.34338046185960197,0.3368942843248162,1356.2118160821828,1330.5940783511414
2020-05-19 08:30:00,4136001,363.34685266666673,7.902777777777778,100.0,26.87569363333333,31.471821046737503,33.99969796666668,9041.417466072393,8867.405098438656,10981.003333333334,10769.661428571428,0.4123467672163454,0.41454044345179536,0.9807538620701108,16388.974404761906,583663.1702289378,0.35394078943325086,0.34712879618080467,1939.585867260941,1902.2563301327718
2020-05-19 08:45:00,4136001,229.0580524137931,7.701388888888889,100.0,26.747689,29.696522992002745,32.03219493103448,5741.365115370801,5637.81673692973,7208.878571428571,7078.862857142857,0.2707000156497925,0.2724760631888959,0.9819645021070248,18158.69011904762,585432.8859432235,0.2247549467751341,0.22070137940613543,1467.5134560577708,1441.0461202131273
2020-05-19 09:00:00,4136001,492.2465099999999,7.5,100.0,27.435730933333332,33.88719240122324,35.84101773333334,12127.431330643753,11879.850109948586,13999.2,13713.406666666666,0.5256828259119366,0.5278496189075536,0.9795850239061279,21587.04178571429,588861.23760989,0.47474775222719723,0.4650557882148595,1871.7686693562482,1833.5565567180802
2020-05-19 09:15:00,4136001,275.3400410344827,7.472222222222221,100.0,27.386309241379315,31.0039684324775,34.54598362068967,6864.644227015293,6740.186051232812,9204.340952380951,9037.463333333331,0.3456314619767261,0.34786553715981494,0.9818696830211996,23846.40761904762,591120.6034432234,0.2687275093762103,0.26385539445029604,2339.6967253656585,2297.277282100519
2020-05-19 09:30:00,4136001,237.2463603333332,7.444444444444445,100.0,27.299538166666665,30.42449022585177,32.5958526,5928.958688013501,5827.068403538277,7470.413333333334,7342.032857142857,0.28052088632185246,0.28260587174664553,0.9828148095075762,25681.915833333333,592956.1116575091,0.23209859808234493,0.2281099394612753,1541.4546453198327,1514.9644536045798
2020-05-19 09:45:00,4136001,224.5894565517241,7.416666666666667,100.0,27.27851179310345,30.24417211994518,31.882327413793107,5616.791517994642,5520.042930460923,7226.421904761904,7101.947619047619,0.2713587839395935,0.27336463034585323,0.9827751150770394,27457.40273809524,594731.5985622711,0.21987831348579534,0.21609093483894787,1609.6303867672623,1581.9046885866956
2020-05-19 10:00:00,4136001,263.5695233333332,7.388888888888889,100.0,27.56580913333333,31.054947647145,32.14256796666667,6569.814445763305,6455.381649044064,8244.935714285715,8101.325714285715,0.30960491354848607,0.31183219420788305,0.9825820352060268,29482.734166666665,596756.9299908425,0.25718592467266804,0.2527062692912141,1675.12126852241,1645.9440652416506
2020-05-19 10:15:00,4136001,775.7806623333335,7.430555555555555,100.0,28.93706556666666,39.16826454237828,41.523643,18694.209059106248,18265.988307317493,3434.0280952380954,3355.3661904761907,0.12895091100675374,0.12915308413067408,0.9770934009331538,30321.575714285715,597595.7715384616,0.731814799730133,0.7150514115215304,-15260.180963868152,-14910.622116841303
2020-05-19 10:30:00,4136001,782.3134841379311,7.472222222222221,100.0,29.899837965517246,40.17855934428392,47.6299161724138,18770.87261403563,18323.30867743112,16801.760000000002,16401.146666666667,0.6309215295941297,0.6313047682521065,0.9761564661479908,34421.86238095238,601696.0582051282,0.7348159175586467,0.717295309353342,-1969.1126140356282,-1922.1620107644521
2020-05-19 10:45:00,4136001,883.623795,7.513888888888889,100.0,30.44308386666667,42.00959731649977,48.41711216666666,21036.39576490001,20526.54692067389,15637.740952380953,15258.736666666668,0.5872115445687209,0.5873316915546913,0.975763488673434,38236.54654761904,605510.7423717949,0.8235034552710907,0.8035446044499467,-5398.654812519058,-5267.810254007221
2020-05-19 11:00:00,4136001,952.7868706896552,7.555555555555555,100.0,30.64996444827586,43.07545832790099,49.40851693103448,22579.19058467422,22024.691640765715,15965.454285714286,15573.375238095236,0.59951748141909,0.5994426027279072,0.9754420362488603,42129.89035714286,609404.0861813187,0.883898633183567,0.862191882590163,-6613.736298959933,-6451.31640267048
2020-05-19 11:15:00,4136001,954.2261986666664,7.611111111111111,100.0,30.9685251,43.35142412240678,50.26547433333333,22586.392403792226,22026.59477797711,16617.298095238097,16205.442857142856,0.6239948155413026,0.6237718346939558,0.9752152705130046,46181.251071428575,613455.4468956044,0.8841805599448904,0.8622663839489962,-5969.094308554129,-5821.151920834252
2020-05-19 11:30:00,4136001,931.5328379310344,7.666666666666667,100.0,31.455090862068964,43.484182260971785,51.00279793103448,22036.607471495212,21492.5194545224,15487.084285714283,15104.705238095235,0.5815542482749464,0.5814027905275785,0.9753098103836263,49957.42738095238,617231.6232051282,0.8626583468974443,0.8413591487383989,-6549.5231857809285,-6387.814216427165
2020-05-19 11:45:00,4136001,947.2872033333332,7.722222222222222,100.0,31.76743353333333,43.940232342551184,50.95129696666666,22365.154425920868,21809.395579535387,16128.946666666669,15728.153333333332,0.6056567705809077,0.6054002440764464,0.9751506814662828,53889.46571428572,621163.6615384616,0.8755198444282978,0.8537637729315085,-6236.207759254199,-6081.242246202055
2020-05-19 12:00:00,4136001,967.4634931034484,7.777777777777778,100.0,32.061154310344826,44.43281023238381,51.70768065517242,22792.816319362984,22225.02963732621,16176.573333333334,15773.60238095238,0.6074451956853493,0.607149646179699,0.9750892266194229,57832.86630952381,625107.0621336997,0.8922613552304945,0.870034434814101,-6616.242986029651,-6451.4272563738305
2020-05-19 12:15:00,4136001,922.836151,7.986111111111111,100.0,32.56087253333334,44.150651509785455,52.5582591,21768.031172959738,21228.771332036322,16606.14285714286,16194.75857142857,0.623575926098647,0.6233605804899736,0.9752269814096332,61881.55595238095,629155.7517765568,0.8521444968862689,0.8310343054232265,-5161.888315816879,-5034.012760607751
2020-05-19 12:30:00,4136001,834.3676568965516,8.194444444444445,100.0,32.68662231034483,42.981102962985815,52.33079479310344,19780.930506028337,19302.360515581015,15211.246666666668,14843.233333333334,0.5711962921721855,0.57133834420593,0.975806497560796,65592.36428571428,632866.5601098901,0.7743562539059831,0.7556218639882958,-4569.683839361669,-4459.127182247681
2020-05-19 12:45:00,4136001,843.8206080000001,8.402777777777777,100.0,32.76796153333333,42.99919048756188,50.572105,20003.4786137514,19517.002550593454,16089.254761904762,15697.970952380952,0.6041663030784028,0.6042384789023586,0.9756804267621972,69516.85702380953,636791.0528479854,0.783068256557111,0.7640243707415718,-3914.2238518466365,-3819.031598212501
2020-05-19 13:00:00,4136001,769.5755772413792,8.61111111111111,100.0,33.02636206896551,42.19889576671735,50.01087920689655,18306.36895357251,17863.075350828178,16216.72761904762,15824.03523809524,0.6089530260175655,0.6090908825967585,0.9757847335062139,73472.86583333333,640747.0616575092,0.7166321766910358,0.6992787375544404,-2089.6413345248893,-2039.040112732937
2020-05-19 13:15:00,4136001,906.15994,8.63888888888889,100.0,33.465824399999995,44.24189694132477,51.61920369999999,21366.22105464861,20840.425819283235,17283.327619047617,16858.007142857143,0.6490048362722708,0.6488900141441605,0.9753912854303741,77687.36761904761,644961.5634432235,0.8364149952886518,0.8158318974078385,-4082.8934356009922,-3982.418676426092
2020-05-19 13:30:00,4136001,839.5238906896551,8.666666666666666,100.0,33.95278820689655,43.91391647801253,53.399306620689664,19823.153779932647,19342.49306186005,16774.86904761905,16368.121428571429,0.6299117496181966,0.6300335772368735,0.9757525606970177,81779.39797619048,649053.5938003663,0.776009151690454,0.757192916886281,-3048.2847323135975,-2974.3716332886197
2020-05-19 13:45:00,4136001,688.8711973333333,8.694444444444445,100.0,33.5244263,41.67964350531945,50.37124133333332,16423.15366195587,16054.95369438741,15151.646666666667,14811.953333333331,0.5689582573970303,0.5701343300261739,0.9775804346018274,85482.3863095238,652756.5821336997,0.642910693362923,0.6284969150278884,-1271.5069952892009,-1243.000361054079
2020-05-19 14:00:00,4136001,651.0980537931034,8.722222222222221,100.0,33.976512896551725,41.667252960254814,49.866708,15523.440792892292,15180.755451722463,16012.000952380951,15658.530476190475,0.6012653515309616,0.6027203557377273,0.9779246530623072,89397.01892857143,656671.2147527472,0.6076899899351064,0.5942750225767259,488.56015948865934,477.7750244680119
2020-05-19 14:15:00,4136001,701.8116086666665,8.944444444444445,100.0,34.40232743333333,42.54588288316701,50.24767436666668,16669.542802862827,16295.666999683574,18221.23,17812.551904761905,0.684223932652677,0.6856318756705425,0.9775713222851534,93850.15690476193,661124.3527289378,0.652555991499817,0.6379200234755754,1551.687197137173,1516.884905078332
2020-05-19 14:30:00,4136001,608.9637913333333,9.166666666666666,100.0,34.51084996666668,41.45456480513115,49.6829406,14532.11252227546,14216.268669475987,15697.35761904762,15356.188095238096,0.5894502051925268,0.5910827434037158,0.978265799117965,97689.20392857144,664963.3997527473,0.5688828546594425,0.5565186404179286,1165.2450967721597,1139.9194257621093
2020-05-19 14:45:00,4136001,498.2356875862069,9.388888888888888,100.0,34.437600862068955,40.02195064447432,46.93042603448275,11962.667299806128,11713.685601513824,14694.96,14389.110476190475,0.5518092533475392,0.5538584733826772,0.979186773981724,101286.48154761904,668560.6773717948,0.468297799953264,0.4585510119989753,2732.2927001938715,2675.4248746766516
2020-05-19 15:00:00,4136001,369.271392,9.61111111111111,100.0,33.798010433333324,37.86756511704503,42.3022998,8947.516800770134,8769.964664745496,11953.06,11715.866666666669,0.44884838841469027,0.45096130418153163,0.9801562668192638,104215.44821428572,671489.6440384615,0.3502648972703125,0.34331433410630247,3005.5431992298654,2945.902001921173
2020-05-19 15:15:00,4136001,233.40347,9.520833333333332,100.0,33.23434548275863,35.824192302365276,40.04291196551724,5704.1436760036295,5597.688345325034,7654.924761904762,7512.062380952381,0.28744946003924177,0.28915056348717755,0.9813371933237875,106093.4638095238,673367.6596336997,0.22329785382672263,0.21913048914954136,1950.7810859011324,1914.3740356273474
2020-05-19 15:30:00,4136001,97.1562772666666,9.430555555555555,100.0,27.055305866666664,28.140790222475463,29.508684366666667,2450.6771326890653,2397.267073612164,3610.6266666666666,3531.9366666666665,0.1355823496661473,0.1359495469522731,0.9782059993279099,106976.44797619048,674250.6438003663,0.09593568732390156,0.09384486488988703,1159.9495339776013,1134.6695930545025
2020-05-19 15:45:00,4136001,44.119020967857104,9.340277777777777,100.0,24.55274310714285,25.049089848449075,24.52630835714285,1126.7990895832108,1096.1223025887073,1813.8615384615384,1764.4796703296704,0.06811216779183342,0.06791747260128718,0.9727752824100608,107417.5678937729,674691.7637179487,0.04411035778364497,0.04290946575019406,687.0624488783276,668.3573677409631
2020-05-19 16:00:00,4136001,33.56098610892855,9.180555555555554,100.0,23.74302817857143,24.125293525219057,22.824004303571424,860.3149874433631,835.3291290749794,1272.1682692307693,1235.2210851648351,0.047771087691062926,0.0475455147593401,0.9709573136199391,107505.8132062729,674780.0090304487,0.0336784101563266,0.03270029865237735,411.8532817874062,399.89195608985574
2020-05-19 16:15:00,4136001,23.00295125,9.020833333333332,100.0,22.933313250000005,23.198622223213004,21.12170025,591.8444228707739,571.9839397390857,730.475,705.9625,0.027430007590292436,0.027173556917393035,0.9664430678667989,107594.05851877289,674868.2543429487,0.02316869927072906,0.02239122880168666,138.63057712922614,133.97856026091426
2020-05-19 16:30:00,4136001,54.725162,8.791666666666666,100.0,23.387061931034484,24.029866441517836,21.8203125862069,1403.3790726661634,1362.080864024206,1793.742857142857,1740.9571428571428,0.06735669281831877,0.06701205519014186,0.970572306908141,108029.2978044872,675303.493628663,0.0549375248645983,0.05332084024365653,390.3637844766936,378.8762788329368
2020-05-19 16:45:00,4136001,27.5732674333333,8.5625,100.0,24.308211266666667,24.63816331062315,22.346285166666664,705.3785684680084,682.144389947884,814.04,787.2266666666667,0.030567950140390366,0.030301536743886907,0.9670614056639314,108226.10447115384,675500.3002953297,0.027613175512546818,0.026703636326008376,108.66143153199152,105.08227671878274
